Age,cohort,data_source,10th Percentile,20th Percentile,30th Percentile,40th Percentile,5th percentile,50th Percentile,60th Percentile,70th Percentile,80th Percentile,90th Percentile,95th Percentile,98th Percentile,Mean
30,1951-1955,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1951-1955,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1951-1955,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1956-1960,SCF,-0.042,0.01,0.07,0.314,-0.105,0.627,0.965,1.883,3.433,6.47,13.917,31.332,2.906
30,1961-1965,All Roth-401k accounts #1,-0.071,0,0.077,0.214,-0.122,0.408,0.673,1.13,1.904,3.466,5.337,10.329,1.452
30,1961-1965,All Roth-401k accounts #2,-0.071,0,0.077,0.214,-0.122,0.408,0.673,1.13,1.904,3.466,5.337,10.329,1.452
30,1961-1965,Baseline,-0.071,0,0.077,0.214,-0.122,0.408,0.673,1.13,1.904,3.466,5.337,10.329,1.452
30,1961-1965,High participation,-0.071,0,0.078,0.215,-0.122,0.408,0.68,1.13,1.909,3.466,5.337,10.329,1.453
30,1961-1965,Less risk,-0.071,0,0.077,0.215,-0.122,0.409,0.673,1.136,1.901,3.455,5.329,10.289,1.453
30,1961-1965,Low participation,-0.072,0,0.077,0.213,-0.122,0.408,0.671,1.13,1.901,3.466,5.337,10.329,1.451
30,1961-1965,Mandated employer plans (100%),-0.071,0,0.077,0.214,-0.122,0.408,0.673,1.13,1.904,3.466,5.337,10.329,1.452
30,1961-1965,Mandated employer plans (60%),-0.071,0,0.077,0.214,-0.122,0.408,0.673,1.13,1.904,3.466,5.337,10.329,1.452
30,1961-1965,More risk,-0.071,0,0.077,0.215,-0.122,0.409,0.673,1.138,1.902,3.456,5.328,10.351,1.453
30,1961-1965,No auto-enrollment,-0.071,0,0.078,0.215,-0.122,0.408,0.68,1.13,1.909,3.466,5.337,10.329,1.453
30,1961-1965,No cash outs,-0.066,0.001,0.085,0.221,-0.119,0.422,0.693,1.167,1.95,3.499,5.361,10.341,1.469
30,1961-1965,No target date funds,-0.071,0,0.077,0.214,-0.122,0.408,0.673,1.127,1.906,3.466,5.337,10.29,1.452
30,1961-1965,Rebalance every 5 years,-0.071,0,0.077,0.214,-0.122,0.408,0.673,1.13,1.904,3.466,5.337,10.329,1.452
30,1961-1965,Reduce fees,-0.071,0,0.077,0.215,-0.122,0.408,0.673,1.13,1.906,3.467,5.338,10.338,1.453
30,1961-1965,SCF,-0.049,0.034,0.17,0.316,-0.201,0.628,1.002,1.666,2.472,4.428,7.011,12.025,1.922
30,1966-1970,All Roth-401k accounts #1,-0.11,0.002,0.149,0.391,-0.149,0.717,1.198,1.843,2.867,5.107,8.233,15.359,2.223
30,1966-1970,All Roth-401k accounts #2,-0.11,0.002,0.149,0.391,-0.149,0.717,1.198,1.843,2.867,5.107,8.233,15.359,2.223
30,1966-1970,Baseline,-0.11,0.002,0.149,0.391,-0.149,0.717,1.198,1.843,2.867,5.107,8.233,15.359,2.223
30,1966-1970,High participation,-0.107,0.008,0.158,0.404,-0.149,0.727,1.213,1.846,2.878,5.128,8.235,15.395,2.232
30,1966-1970,Less risk,-0.11,0.003,0.153,0.399,-0.149,0.728,1.209,1.853,2.886,5.128,8.304,15.402,2.233
30,1966-1970,Low participation,-0.111,0,0.144,0.383,-0.15,0.706,1.184,1.836,2.861,5.09,8.227,15.359,2.213
30,1966-1970,Mandated employer plans (100%),-0.11,0.002,0.149,0.391,-0.149,0.717,1.198,1.843,2.867,5.107,8.233,15.359,2.223
30,1966-1970,Mandated employer plans (60%),-0.11,0.002,0.149,0.391,-0.149,0.717,1.198,1.843,2.867,5.107,8.233,15.359,2.223
30,1966-1970,More risk,-0.11,0.003,0.153,0.404,-0.149,0.731,1.217,1.866,2.891,5.149,8.382,15.42,2.243
30,1966-1970,No auto-enrollment,-0.107,0.008,0.158,0.404,-0.149,0.727,1.213,1.846,2.878,5.128,8.235,15.395,2.232
30,1966-1970,No cash outs,-0.104,0.012,0.174,0.421,-0.147,0.75,1.241,1.885,2.931,5.155,8.31,15.364,2.261
30,1966-1970,No target date funds,-0.11,0.001,0.148,0.387,-0.149,0.711,1.182,1.822,2.859,5.081,8.243,15.433,2.211
30,1966-1970,Rebalance every 5 years,-0.11,0.002,0.149,0.391,-0.149,0.719,1.198,1.844,2.867,5.102,8.235,15.359,2.223
30,1966-1970,Reduce fees,-0.11,0.002,0.149,0.394,-0.149,0.719,1.202,1.846,2.872,5.116,8.256,15.507,2.226
30,1966-1970,SCF,-0.249,0,0.068,0.231,-0.554,0.492,0.882,1.403,2.036,4.57,7.068,12.706,1.757
30,1971-1975,All Roth-401k accounts #1,-0.113,-0.016,0.111,0.305,-0.154,0.568,1.014,1.675,2.72,5.149,9.301,18.267,2.271
30,1971-1975,All Roth-401k accounts #2,-0.113,-0.016,0.111,0.305,-0.154,0.568,1.014,1.675,2.72,5.149,9.301,18.267,2.271
30,1971-1975,Baseline,-0.113,-0.016,0.111,0.305,-0.154,0.568,1.014,1.675,2.72,5.149,9.301,18.267,2.271
30,1971-1975,High participation,-0.112,-0.014,0.112,0.31,-0.153,0.576,1.039,1.688,2.728,5.171,9.308,18.267,2.279
30,1971-1975,Less risk,-0.113,-0.016,0.11,0.304,-0.154,0.569,1.006,1.673,2.719,5.127,9.22,18.176,2.268
30,1971-1975,Low participation,-0.114,-0.018,0.105,0.3,-0.154,0.561,1.01,1.668,2.71,5.109,9.301,18.267,2.265
30,1971-1975,Mandated employer plans (100%),-0.113,-0.016,0.111,0.305,-0.154,0.568,1.014,1.675,2.72,5.149,9.301,18.267,2.271
30,1971-1975,Mandated employer plans (60%),-0.113,-0.016,0.111,0.305,-0.154,0.568,1.014,1.675,2.72,5.149,9.301,18.267,2.271
30,1971-1975,More risk,-0.113,-0.016,0.108,0.302,-0.154,0.564,1.004,1.669,2.712,5.105,9.22,18.138,2.264
30,1971-1975,No auto-enrollment,-0.112,-0.014,0.112,0.31,-0.153,0.576,1.039,1.688,2.728,5.171,9.308,18.267,2.279
30,1971-1975,No cash outs,-0.108,-0.006,0.127,0.326,-0.151,0.599,1.067,1.717,2.756,5.191,9.308,18.267,2.302
30,1971-1975,No target date funds,-0.113,-0.016,0.113,0.306,-0.154,0.571,1.017,1.683,2.719,5.153,9.328,18.267,2.276
30,1971-1975,Rebalance every 5 years,-0.113,-0.016,0.111,0.305,-0.154,0.568,1.015,1.678,2.72,5.147,9.301,18.267,2.271
30,1971-1975,Reduce fees,-0.113,-0.016,0.111,0.306,-0.154,0.573,1.022,1.684,2.728,5.152,9.324,18.309,2.274
30,1971-1975,SCF,-0.069,0.042,0.149,0.321,-0.272,0.649,1.105,1.938,3.126,5.848,10.749,17.535,2.48
30,1976-1980,SCF,-0.248,0,0.089,0.188,-0.76,0.37,0.718,1.431,2.428,5.153,8.526,15.174,2.342
30,1976-1985,All Roth-401k accounts #1,-0.112,-0.017,0.107,0.281,-0.152,0.546,0.958,1.596,2.662,4.859,8.65,17.262,2.256
30,1976-1985,All Roth-401k accounts #2,-0.112,-0.016,0.108,0.282,-0.152,0.547,0.968,1.599,2.686,4.874,8.651,17.262,2.263
30,1976-1985,Baseline,-0.112,-0.016,0.108,0.282,-0.152,0.548,0.968,1.599,2.686,4.874,8.651,17.262,2.263
30,1976-1985,High participation,-0.111,-0.013,0.111,0.29,-0.152,0.553,0.982,1.61,2.7,4.908,8.702,17.394,2.271
30,1976-1985,Less risk,-0.112,-0.016,0.11,0.282,-0.152,0.548,0.97,1.606,2.684,4.88,8.65,17.262,2.264
30,1976-1985,Low participation,-0.112,-0.018,0.103,0.276,-0.153,0.541,0.96,1.595,2.671,4.845,8.644,17.262,2.255
30,1976-1985,Mandated employer plans (100%),-0.112,-0.016,0.108,0.282,-0.152,0.548,0.968,1.599,2.686,4.874,8.651,17.262,2.263
30,1976-1985,Mandated employer plans (60%),-0.112,-0.016,0.108,0.282,-0.152,0.548,0.968,1.599,2.686,4.874,8.651,17.262,2.263
30,1976-1985,More risk,-0.112,-0.016,0.109,0.282,-0.152,0.548,0.968,1.601,2.686,4.876,8.647,17.262,2.264
30,1976-1985,No auto-enrollment,-0.111,-0.013,0.111,0.29,-0.152,0.553,0.982,1.61,2.7,4.908,8.702,17.394,2.271
30,1976-1985,No cash outs,-0.105,-0.003,0.129,0.316,-0.149,0.593,1.025,1.655,2.765,4.976,8.729,17.495,2.304
30,1976-1985,No target date funds,-0.112,-0.016,0.108,0.282,-0.152,0.548,0.97,1.599,2.682,4.88,8.651,17.363,2.262
30,1976-1985,Rebalance every 5 years,-0.112,-0.016,0.108,0.282,-0.152,0.548,0.968,1.598,2.68,4.868,8.65,17.262,2.263
30,1976-1985,Reduce fees,-0.112,-0.016,0.109,0.285,-0.152,0.55,0.972,1.603,2.69,4.882,8.662,17.262,2.266
30,1981+,SCF,-0.505,-0.091,0.037,0.138,-1.098,0.265,0.492,0.8,1.703,3.242,5.686,10.635,1.34
30,1986-1995,All Roth-401k accounts #1,-0.117,-0.028,0.091,0.262,-0.154,0.519,0.875,1.496,2.46,4.456,7.715,16.027,2.092
30,1986-1995,All Roth-401k accounts #2,-0.114,-0.015,0.119,0.311,-0.153,0.595,1.01,1.64,2.642,4.751,8.073,16.245,2.203
30,1986-1995,Baseline,-0.114,-0.016,0.118,0.31,-0.153,0.59,1.006,1.632,2.638,4.725,8.071,16.178,2.198
30,1986-1995,High participation,-0.113,-0.013,0.122,0.312,-0.152,0.597,1.014,1.641,2.649,4.742,8.086,16.235,2.207
30,1986-1995,Less risk,-0.114,-0.016,0.119,0.309,-0.153,0.591,1.01,1.637,2.638,4.751,8.097,16.239,2.201
30,1986-1995,Low participation,-0.115,-0.018,0.114,0.305,-0.153,0.585,0.99,1.613,2.623,4.71,8.071,16.178,2.189
30,1986-1995,Mandated employer plans (100%),-0.113,-0.016,0.118,0.31,-0.153,0.591,1.009,1.631,2.636,4.717,8.071,16.178,2.198
30,1986-1995,Mandated employer plans (60%),-0.114,-0.016,0.118,0.31,-0.153,0.591,1.007,1.631,2.636,4.717,8.071,16.178,2.198
30,1986-1995,More risk,-0.114,-0.016,0.12,0.31,-0.153,0.592,1.01,1.642,2.645,4.752,8.105,16.237,2.203
30,1986-1995,No auto-enrollment,-0.113,-0.013,0.122,0.312,-0.152,0.597,1.014,1.641,2.649,4.742,8.086,16.235,2.207
30,1986-1995,No cash outs,-0.107,-0.001,0.14,0.335,-0.148,0.628,1.053,1.682,2.711,4.801,8.118,16.263,2.24
30,1986-1995,No target date funds,-0.114,-0.016,0.118,0.309,-0.153,0.588,1.003,1.627,2.626,4.728,8.073,16.171,2.195
30,1986-1995,Rebalance every 5 years,-0.114,-0.016,0.118,0.31,-0.153,0.59,1.006,1.632,2.64,4.725,8.071,16.204,2.198
30,1986-1995,Reduce fees,-0.114,-0.016,0.119,0.311,-0.153,0.592,1.01,1.637,2.642,4.733,8.076,16.22,2.202
30,1996-2005,All Roth-401k accounts #1,-0.115,-0.024,0.094,0.255,-0.151,0.508,0.877,1.483,2.442,4.489,7.932,16.099,2.064
30,1996-2005,All Roth-401k accounts #2,-0.111,-0.008,0.118,0.311,-0.15,0.586,1.006,1.644,2.639,4.782,8.19,16.388,2.183
30,1996-2005,Baseline,-0.111,-0.008,0.118,0.307,-0.15,0.579,0.999,1.631,2.613,4.762,8.19,16.388,2.174
30,1996-2005,High participation,-0.11,-0.006,0.12,0.315,-0.149,0.584,1.005,1.645,2.625,4.782,8.216,16.388,2.182
30,1996-2005,Less risk,-0.111,-0.008,0.118,0.308,-0.15,0.58,1.003,1.637,2.622,4.78,8.234,16.39,2.177
30,1996-2005,Low participation,-0.112,-0.011,0.114,0.301,-0.15,0.571,0.99,1.616,2.601,4.732,8.177,16.34,2.164
30,1996-2005,Mandated employer plans (100%),-0.11,-0.006,0.119,0.308,-0.149,0.579,0.999,1.635,2.62,4.778,8.18,16.395,2.176
30,1996-2005,Mandated employer plans (60%),-0.111,-0.008,0.117,0.306,-0.149,0.577,0.998,1.631,2.616,4.763,8.18,16.395,2.174
30,1996-2005,More risk,-0.111,-0.008,0.118,0.307,-0.15,0.581,1.005,1.638,2.626,4.792,8.24,16.416,2.179
30,1996-2005,No auto-enrollment,-0.11,-0.006,0.12,0.315,-0.149,0.584,1.005,1.645,2.625,4.782,8.216,16.388,2.182
30,1996-2005,No cash outs,-0.104,0.004,0.14,0.34,-0.145,0.619,1.036,1.689,2.682,4.832,8.277,16.449,2.216
30,1996-2005,No target date funds,-0.111,-0.009,0.118,0.307,-0.15,0.578,0.996,1.624,2.609,4.746,8.19,16.343,2.171
30,1996-2005,Rebalance every 5 years,-0.111,-0.008,0.118,0.307,-0.15,0.579,1,1.631,2.611,4.763,8.19,16.388,2.174
30,1996-2005,Reduce fees,-0.111,-0.008,0.118,0.308,-0.15,0.58,1.004,1.633,2.622,4.77,8.206,16.388,2.178
30,2006-2015,All Roth-401k accounts #1,-0.115,-0.025,0.09,0.261,-0.153,0.508,0.876,1.475,2.455,4.531,7.742,16.155,2.081
30,2006-2015,All Roth-401k accounts #2,-0.111,-0.012,0.123,0.317,-0.151,0.598,1.021,1.637,2.681,4.8,8.081,16.344,2.203
30,2006-2015,Baseline,-0.111,-0.013,0.121,0.313,-0.151,0.589,1.017,1.625,2.665,4.798,8.04,16.308,2.194
30,2006-2015,High participation,-0.11,-0.01,0.126,0.319,-0.151,0.596,1.025,1.632,2.686,4.83,8.08,16.308,2.203
30,2006-2015,Less risk,-0.111,-0.013,0.122,0.314,-0.151,0.589,1.013,1.629,2.672,4.798,8.035,16.308,2.197
30,2006-2015,Low participation,-0.112,-0.016,0.116,0.307,-0.151,0.583,1.007,1.612,2.651,4.791,8.028,16.308,2.185
30,2006-2015,Mandated employer plans (100%),-0.111,-0.012,0.123,0.316,-0.151,0.59,1.017,1.626,2.673,4.8,8.046,16.344,2.196
30,2006-2015,Mandated employer plans (60%),-0.111,-0.013,0.121,0.314,-0.151,0.589,1.014,1.626,2.669,4.798,8.04,16.308,2.194
30,2006-2015,More risk,-0.111,-0.013,0.122,0.315,-0.151,0.591,1.016,1.63,2.677,4.801,8.042,16.308,2.199
30,2006-2015,No auto-enrollment,-0.11,-0.01,0.126,0.319,-0.151,0.596,1.025,1.632,2.686,4.83,8.08,16.308,2.203
30,2006-2015,No cash outs,-0.104,0.001,0.145,0.349,-0.148,0.624,1.058,1.685,2.73,4.886,8.101,16.344,2.234
30,2006-2015,No target date funds,-0.111,-0.013,0.121,0.311,-0.151,0.588,1.014,1.615,2.656,4.794,8.025,16.308,2.191
30,2006-2015,Rebalance every 5 years,-0.111,-0.013,0.121,0.313,-0.151,0.589,1.017,1.626,2.664,4.798,8.04,16.308,2.194
30,2006-2015,Reduce fees,-0.111,-0.013,0.122,0.313,-0.151,0.591,1.02,1.629,2.673,4.804,8.043,16.34,2.198
30,2016-2025,All Roth-401k accounts #1,-0.115,-0.025,0.095,0.26,-0.152,0.504,0.889,1.542,2.499,4.545,8.159,15.837,2.046
30,2016-2025,All Roth-401k accounts #2,-0.112,-0.009,0.123,0.314,-0.15,0.587,1.046,1.665,2.702,4.879,8.48,16.104,2.16
30,2016-2025,Baseline,-0.112,-0.009,0.121,0.309,-0.15,0.582,1.035,1.654,2.694,4.847,8.463,16.082,2.152
30,2016-2025,High participation,-0.111,-0.007,0.126,0.316,-0.15,0.59,1.046,1.665,2.709,4.875,8.492,16.082,2.16
30,2016-2025,Less risk,-0.112,-0.009,0.122,0.308,-0.15,0.583,1.038,1.66,2.69,4.859,8.465,16.082,2.155
30,2016-2025,Low participation,-0.113,-0.011,0.118,0.301,-0.151,0.577,1.026,1.647,2.678,4.824,8.463,16.082,2.143
30,2016-2025,Mandated employer plans (100%),-0.111,-0.008,0.123,0.311,-0.15,0.583,1.039,1.659,2.699,4.847,8.46,16.082,2.154
30,2016-2025,Mandated employer plans (60%),-0.112,-0.008,0.121,0.308,-0.15,0.582,1.037,1.656,2.695,4.842,8.46,16.082,2.152
30,2016-2025,More risk,-0.112,-0.009,0.122,0.308,-0.15,0.584,1.043,1.664,2.702,4.865,8.492,16.082,2.157
30,2016-2025,No auto-enrollment,-0.111,-0.007,0.126,0.316,-0.15,0.59,1.046,1.665,2.709,4.875,8.492,16.082,2.16
30,2016-2025,No cash outs,-0.105,0.003,0.142,0.339,-0.147,0.621,1.086,1.707,2.752,4.933,8.608,16.263,2.192
30,2016-2025,No target date funds,-0.112,-0.009,0.121,0.308,-0.15,0.581,1.031,1.649,2.691,4.842,8.46,16.082,2.15
30,2016-2025,Rebalance every 5 years,-0.112,-0.009,0.121,0.309,-0.15,0.582,1.035,1.654,2.693,4.847,8.463,16.082,2.152
30,2016-2025,Reduce fees,-0.112,-0.008,0.122,0.31,-0.15,0.584,1.038,1.66,2.702,4.855,8.48,16.082,2.155
30,2026-2035,All Roth-401k accounts #1,-0.113,-0.023,0.088,0.249,-0.154,0.497,0.854,1.456,2.409,4.567,8.331,15.941,2.081
30,2026-2035,All Roth-401k accounts #2,-0.108,-0.008,0.119,0.308,-0.152,0.578,0.991,1.593,2.587,4.817,8.668,16.325,2.189
30,2026-2035,Baseline,-0.109,-0.009,0.118,0.303,-0.153,0.573,0.98,1.583,2.582,4.795,8.613,16.31,2.181
30,2026-2035,High participation,-0.107,-0.006,0.122,0.31,-0.152,0.581,0.99,1.586,2.593,4.801,8.619,16.325,2.189
30,2026-2035,Less risk,-0.109,-0.009,0.119,0.304,-0.153,0.574,0.983,1.587,2.586,4.8,8.631,16.313,2.184
30,2026-2035,Low participation,-0.11,-0.013,0.112,0.296,-0.153,0.566,0.967,1.575,2.567,4.761,8.613,16.266,2.172
30,2026-2035,Mandated employer plans (100%),-0.108,-0.007,0.12,0.307,-0.152,0.578,0.983,1.585,2.582,4.799,8.619,16.302,2.183
30,2026-2035,Mandated employer plans (60%),-0.108,-0.009,0.119,0.303,-0.153,0.575,0.982,1.583,2.581,4.793,8.619,16.302,2.181
30,2026-2035,More risk,-0.109,-0.009,0.119,0.304,-0.153,0.575,0.985,1.588,2.589,4.808,8.637,16.316,2.186
30,2026-2035,No auto-enrollment,-0.107,-0.006,0.122,0.31,-0.152,0.581,0.99,1.586,2.593,4.801,8.619,16.325,2.189
30,2026-2035,No cash outs,-0.1,0.005,0.138,0.331,-0.149,0.609,1.031,1.636,2.645,4.878,8.706,16.395,2.224
30,2026-2035,No target date funds,-0.109,-0.009,0.118,0.303,-0.153,0.572,0.976,1.581,2.583,4.784,8.631,16.316,2.179
30,2026-2035,Rebalance every 5 years,-0.109,-0.009,0.118,0.303,-0.153,0.573,0.98,1.582,2.582,4.795,8.613,16.31,2.181
30,2026-2035,Reduce fees,-0.109,-0.009,0.119,0.305,-0.153,0.576,0.983,1.586,2.584,4.795,8.621,16.329,2.184
30,2036-2045,All Roth-401k accounts #1,-0.119,-0.032,0.077,0.247,-0.156,0.499,0.877,1.486,2.476,4.549,8.198,16.785,2.072
30,2036-2045,All Roth-401k accounts #2,-0.116,-0.019,0.11,0.298,-0.154,0.58,0.996,1.63,2.681,4.848,8.442,17.275,2.176
30,2036-2045,Baseline,-0.116,-0.02,0.108,0.296,-0.154,0.576,0.991,1.622,2.66,4.815,8.433,17.238,2.169
30,2036-2045,High participation,-0.115,-0.017,0.112,0.302,-0.153,0.581,0.999,1.629,2.67,4.837,8.455,17.238,2.177
30,2036-2045,Less risk,-0.116,-0.02,0.108,0.296,-0.154,0.577,0.993,1.625,2.664,4.837,8.431,17.239,2.172
30,2036-2045,Low participation,-0.116,-0.021,0.102,0.291,-0.155,0.568,0.981,1.611,2.639,4.796,8.431,17.226,2.16
30,2036-2045,Mandated employer plans (100%),-0.115,-0.018,0.111,0.297,-0.154,0.577,0.992,1.628,2.66,4.819,8.433,17.238,2.171
30,2036-2045,Mandated employer plans (60%),-0.116,-0.019,0.108,0.296,-0.154,0.576,0.99,1.624,2.658,4.817,8.433,17.238,2.169
30,2036-2045,More risk,-0.116,-0.02,0.108,0.297,-0.154,0.578,0.995,1.626,2.671,4.85,8.435,17.245,2.174
30,2036-2045,No auto-enrollment,-0.115,-0.017,0.112,0.302,-0.153,0.581,0.999,1.629,2.67,4.837,8.455,17.238,2.177
30,2036-2045,No cash outs,-0.111,-0.009,0.129,0.325,-0.151,0.607,1.036,1.679,2.724,4.902,8.533,17.307,2.207
30,2036-2045,No target date funds,-0.116,-0.02,0.107,0.295,-0.154,0.576,0.986,1.621,2.645,4.808,8.417,17.215,2.167
30,2036-2045,Rebalance every 5 years,-0.116,-0.02,0.108,0.296,-0.154,0.576,0.991,1.623,2.66,4.815,8.433,17.238,2.169
30,2036-2045,Reduce fees,-0.116,-0.02,0.109,0.297,-0.154,0.578,0.997,1.626,2.664,4.831,8.446,17.241,2.172
30,2046-2055,All Roth-401k accounts #1,-0.117,-0.029,0.085,0.259,-0.153,0.511,0.87,1.465,2.393,4.456,7.674,15.445,1.99
30,2046-2055,All Roth-401k accounts #2,-0.112,-0.015,0.114,0.314,-0.151,0.588,1.018,1.607,2.599,4.707,7.921,15.756,2.095
30,2046-2055,Baseline,-0.113,-0.015,0.113,0.31,-0.151,0.583,1.008,1.599,2.584,4.691,7.924,15.752,2.087
30,2046-2055,High participation,-0.111,-0.013,0.117,0.315,-0.151,0.588,1.016,1.609,2.597,4.707,7.942,15.76,2.094
30,2046-2055,Less risk,-0.113,-0.016,0.113,0.311,-0.151,0.583,1.007,1.6,2.593,4.693,7.931,15.752,2.089
30,2046-2055,Low participation,-0.114,-0.018,0.109,0.304,-0.152,0.575,0.993,1.586,2.571,4.675,7.915,15.737,2.078
30,2046-2055,Mandated employer plans (100%),-0.112,-0.014,0.114,0.311,-0.151,0.586,1.009,1.599,2.583,4.696,7.922,15.752,2.088
30,2046-2055,Mandated employer plans (60%),-0.113,-0.015,0.113,0.309,-0.151,0.583,1.006,1.596,2.582,4.691,7.922,15.752,2.087
30,2046-2055,More risk,-0.113,-0.016,0.114,0.311,-0.151,0.583,1.01,1.604,2.593,4.697,7.937,15.766,2.091
30,2046-2055,No auto-enrollment,-0.111,-0.013,0.117,0.315,-0.151,0.588,1.016,1.609,2.597,4.707,7.942,15.76,2.094
30,2046-2055,No cash outs,-0.106,-0.006,0.129,0.338,-0.148,0.622,1.05,1.654,2.641,4.776,8.047,15.763,2.124
30,2046-2055,No target date funds,-0.113,-0.016,0.112,0.308,-0.151,0.581,1.006,1.593,2.581,4.682,7.932,15.752,2.084
30,2046-2055,Rebalance every 5 years,-0.113,-0.015,0.113,0.31,-0.151,0.583,1.009,1.599,2.584,4.69,7.924,15.752,2.087
30,2046-2055,Reduce fees,-0.113,-0.015,0.114,0.31,-0.151,0.585,1.014,1.601,2.588,4.7,7.933,15.766,2.09
30,2056-2065,All Roth-401k accounts #1,-0.115,-0.024,0.082,0.234,-0.154,0.493,0.855,1.439,2.357,4.232,7.518,17.205,2.078
30,2056-2065,All Roth-401k accounts #2,-0.112,-0.009,0.106,0.28,-0.153,0.568,0.956,1.574,2.572,4.525,7.644,17.325,2.172
30,2056-2065,Baseline,-0.112,-0.009,0.106,0.282,-0.153,0.567,0.963,1.577,2.555,4.513,7.651,17.388,2.168
30,2056-2065,High participation,-0.111,-0.006,0.109,0.286,-0.152,0.571,0.97,1.579,2.578,4.513,7.743,17.388,2.175
30,2056-2065,Less risk,-0.112,-0.009,0.108,0.281,-0.153,0.568,0.963,1.572,2.551,4.506,7.809,17.384,2.17
30,2056-2065,Low participation,-0.113,-0.011,0.103,0.279,-0.153,0.564,0.947,1.559,2.523,4.513,7.651,17.236,2.16
30,2056-2065,Mandated employer plans (100%),-0.111,-0.009,0.106,0.281,-0.152,0.567,0.952,1.572,2.555,4.518,7.651,17.388,2.168
30,2056-2065,Mandated employer plans (60%),-0.112,-0.009,0.106,0.279,-0.153,0.567,0.952,1.572,2.547,4.513,7.651,17.388,2.167
30,2056-2065,More risk,-0.112,-0.009,0.108,0.282,-0.153,0.568,0.964,1.577,2.551,4.525,7.809,17.395,2.172
30,2056-2065,No auto-enrollment,-0.111,-0.006,0.109,0.286,-0.152,0.571,0.97,1.579,2.578,4.513,7.743,17.388,2.175
30,2056-2065,No cash outs,-0.106,0.003,0.133,0.321,-0.148,0.605,1.004,1.626,2.611,4.66,7.887,17.391,2.216
30,2056-2065,No target date funds,-0.112,-0.009,0.105,0.281,-0.153,0.567,0.952,1.563,2.555,4.513,7.683,17.401,2.166
30,2056-2065,Rebalance every 5 years,-0.112,-0.009,0.106,0.282,-0.153,0.567,0.963,1.577,2.555,4.518,7.651,17.388,2.168
30,2056-2065,Reduce fees,-0.112,-0.009,0.107,0.284,-0.153,0.567,0.964,1.581,2.559,4.531,7.703,17.392,2.171
30,All,All Roth-401k accounts #1,-0.111,-0.02,0.095,0.268,-0.15,0.523,0.901,1.507,2.47,4.534,7.899,15.892,2.059
30,All,All Roth-401k accounts #2,-0.108,-0.01,0.115,0.304,-0.149,0.577,0.991,1.603,2.607,4.725,8.085,16.081,2.132
30,All,Baseline,-0.109,-0.011,0.114,0.302,-0.149,0.573,0.988,1.598,2.597,4.712,8.076,16.072,2.128
30,All,High participation,-0.108,-0.008,0.118,0.308,-0.149,0.579,0.998,1.605,2.61,4.73,8.101,16.092,2.135
30,All,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,All,Less risk,-0.109,-0.011,0.115,0.303,-0.149,0.575,0.989,1.601,2.601,4.718,8.095,16.07,2.13
30,All,Low participation,-0.11,-0.013,0.11,0.296,-0.15,0.567,0.977,1.587,2.583,4.693,8.071,16.049,2.119
30,All,Mandated employer plans (100%),-0.108,-0.01,0.115,0.303,-0.149,0.574,0.988,1.599,2.599,4.714,8.075,16.075,2.129
30,All,Mandated employer plans (60%),-0.109,-0.011,0.114,0.301,-0.149,0.573,0.987,1.597,2.597,4.711,8.075,16.072,2.128
30,All,More risk,-0.109,-0.011,0.115,0.303,-0.149,0.575,0.991,1.604,2.604,4.723,8.106,16.078,2.132
